ObsID,InterviewerNumber,ObsDate,Langue,RspID,AnneeNaissance,Age,sex,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,ADM3_CODE,ADM3_NAME,HoHSex,EduHoH,Nbre_membre,Nbre_enfant,OccupHoH,Television,house,roof,ToiletType,Water,Staples,Pulses,Dairy,Meat,Veg,Fruits,Fats,Sugars,Calcul_FCS,Niveau,Approv,LessExpensiveFood,BorrowOrHelp,ReduceNumMeals,RestrictConsumption,LimitPortionSize,Calcul_CSI,Score_CSI,ImpRicekg_raw,LocalRiceKG_raw,NiebeKG_raw,PalmOil1L_raw,Meat_price_raw,buyhowoften,buyhowoften_oil,FreeResponse,ImpRicekg_cln,LocalRiceKG_cln,NiebeKG_cln,Meat_price_cln,PalmOil1L_cln,rCSI,FCS,FCG
8925,5,18-12-2017 12:06:55,Francais,01304U6021A,1984,33,F,GN08,N'Zerekore,GN0804,Macenta,GIN080408,Macenta centre,M,Secondaire,15,5,Autre: agent communautaire,Oui,Maison en dur,Tole,Latrineapuit,Forage,3,0,0,2,1,3,1,1,19,Pauvre,Marche/Boutique,4,3,5,2,7,28,Phase 3,5000,5500,7500,10000,30000,7/semaine,7/semaine,les prix des denrées sont très couteux dans sa localité,5000,5500,7500,30000,10000,28,19,1
8926,6,18-12-2017 12:06:28,Poular,54718L2221C,1986,31,M,GN02,Conakry,GN0201,Conakry,GIN020101,Dixinn,M,Superieur,2,0,Profession liberale,Non,Maison en dur,Tole,Toiletteavecchasse,Puit ameliore,7,0,0,7,3,7,3,0,53.5,Acceptable,Dons,0,1,1,0,0,3,Phase 1,5000,6500,8000,12000,35000,1/mois,1/mois,"nous ne mangeons pas à notre faim à cause du manque de moyens ;et les prix  sont trop chers au marché.
",5000,6500,8000,35000,12000,3,53.5,3
8927,8,18-12-2017 12:02:27,Poular,14161G5221B,1982,35,F,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,M,Superieur,11,2,Fonctionnaire,Oui,Maison en dur,Tole,Toiletteavecchasse,Forage,7,1,2,7,1,2,7,2,60.5,Acceptable,Marche/Boutique,1,2,1,0,0,6,Phase 2,6000,7500,30000,15000,35000,1/mois,7/semaine,"les prix sont exorbitants la population souffre vraiment rien ne va actuellement et surtout le manque d""eau",6000,7500,30000,35000,15000,6,60.5,3
8928,6,18-12-2017 11:57:52,Poular,29707I2221C,1993,24,M,GN07,Mamou,GN0702,Mamou,GIN070206,Mamou centre,M,Secondaire,4,2,Sans emploi,Non,Maison en dur,Tole,Latrineabeton,Forage,7,2,0,2,0,0,7,0,31.5,Limite,Marche/Boutique,0,2,1,0,7,12,Phase 2,5000,6500,8000,10000,30000,7/semaine,7/semaine,les prix des denrées alimentaires sont chers au marché par exemple le kilo de viande est trop chers nous n'arrivons pas à manger les  trois repas par jour,5000,6500,8000,30000,10000,12,31.5,2
8929,2,18-12-2017 11:56:23,Francais,09600L6821D,1968,49,F,GN01,Boke,GN0102,Boke,GIN010207,Malapouya,M,Secondaire,6,0,Profession liberale,Non,Autre: semi-dur,Tole,Latrineabeton,Forage,7,0,1,4,1,1,0,2,37,Acceptable,Marche/Boutique,3,0,0,0,0,3,Phase 1,5500,6500,12000,14000,30000,7/semaine,7/semaine,la vie est chère dans ma localité et les prix sont exorbitants.,5500,6500,12000,30000,14000,3,37,3
8930,5,18-12-2017 11:50:48,Francais,69794L5021C,1984,33,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080502,Gouecke,M,Alphabetise,10,2,Elevage,Oui,Maison en dur,Tole,Latrineapuit,Robinet,7,0,0,7,1,3,2,0,47,Acceptable,Marche/Boutique,3,2,3,0,2,12,Phase 2,5000,5000,7500,10000,30000,7/semaine,1/mois,les prix des denrées alimentaires sont exorbitants dans sa localité,5000,5000,7500,30000,10000,12,47,3
8931,7,18-12-2017 11:47:52,Francais,86516Q9821B,1962,55,M,GN03,Faranah,GN0304,Kissidougou,GIN030402,Banama,M,Secondaire,10,2,Agriculture,Non,Maison en banco,Tole,Latrineapuit,Forage,7,2,2,3,0,7,7,0,50.5,Acceptable,Propre production/jardins,0,0,0,0,0,0,Phase 1,5000,6000,6000,8000,24000,1/semaine,1/semaine,"La situation alimentaire est compliquée cette année car les récoltes n’ont pas été bonnes 

",5000,6000,6000,24000,8000,0,50.5,3
8932,8,18-12-2017 11:46:52,Francais,21711W4121A,1992,25,F,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,M,Superieur,5,3,Fonctionnaire,Oui,Maison en dur,Tole,Toiletteavecchasse,Forage,7,0,0,7,0,7,7,0,52.5,Acceptable,Marche/Boutique,0,1,0,1,1,6,Phase 2,7500,7500,15000,18000,38000,1/mois,1/mois,le marche est très cher et les prix ne font que grimpés du jour au jour et surtout la rareté des denrées fait défaut,7500,7500,15000,38000,18000,6,52.5,3
8933,6,18-12-2017 11:45:08,Poular,28007U2221D,1977,40,M,GN07,Mamou,GN0703,Pita,GIN070303,Dongol touma,M,Secondaire,7,4,Autre: coiffure,Oui,Maison en dur,Tole,Latrineapuit,Puit ordinaire,7,2,0,0,3,0,7,0,26.5,Limite,Marche/Boutique,0,2,2,7,7,34,Phase 3,5000,6500,8000,10000,30000,7/semaine,1/semaine,"nous ne mangeons pas à notre faim; à cause du manque de moyens ;et les prix  sont trop chers au marché.
",5000,6500,8000,30000,10000,34,26.5,2
8934,8,18-12-2017 11:38:32,Poular,67810K0821A,1958,59,F,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,M,Superieur,8,1,Fonctionnaire,Oui,Maison en dur,Tole,Toiletteavecchasse,Forage,7,1,1,3,2,0,7,1,39,Acceptable,Marche/Boutique,1,2,2,0,0,7,Phase 2,5500,7000,12000,8000,38000,1/mois,1/semaine,"la situation alimentaire est très critique et nous souffrons énormément avec le manque d""eau",5500,7000,12000,38000,8000,7,39,3
8935,5,18-12-2017 11:38:29,Francais,24895W4021A,1985,32,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080504,Koropara,M,Secondaire,8,6,Autre: agent communautaire,Non,Maison en dur,Tole,Latrineapuit,Puit ordinaire,7,0,0,1,1,3,1,2,23.5,Limite,Marche/Boutique,2,3,2,0,0,10,Phase 2,5000,5000,7500,10000,30000,7/semaine,7/semaine,les prix des denrées sont très couteux dans sa localité,5000,5000,7500,30000,10000,10,23.5,2
8936,7,18-12-2017 11:36:31,Malinke,02405Y9821A,1958,59,M,GN03,Faranah,GN0302,Dinguiraye,GIN030202,Dialakoro,M,Secondaire,21,5,Commercant,Non,Case,Paille,Latrineabeton,Forage,7,3,0,1,1,0,7,0,31.5,Limite,Propre production/jardins,7,3,3,0,2,18,Phase 2,7000,9000,7000,13000,20000,7/semaine,7/semaine,"La situation alimentaire est compliquée cette année car les récoltes n’ont pas été bonnes 

",7000,9000,7000,20000,13000,18,31.5,2
8937,2,18-12-2017 11:32:42,Poular,64052C1321A,1985,32,F,GN05,Kindia,GN0105,Fria,GIN010502,Banguigny,M,Secondaire,7,5,Agriculture,Non,Case,Paille,Latrineapuit,Source,7,3,0,0,1,5,7,0,32.5,Limite,Propre production/jardins,3,2,3,3,2,21,Phase 3,5000,6500,8000,20000,30000,7/semaine,7/semaine,"les prix ne sont pas très chèrs; actuellement ma localité malgré la conjoncture nous mangeons a notre faim
",5000,6500,8000,30000,20000,21,32.5,2
8938,7,18-12-2017 11:16:33,Malinke,84149N6821D,1952,65,F,GN03,Faranah,GN0301,Dabola,GIN030102,Banko,F,Primaire,12,5,Fonctionnaire,Oui,Maison en dur,Tole,Latrineabeton,Forage,7,2,1,6,2,1,5,4,55.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,6500,8500,9000,12000,22000,1/mois,2/semaine,"La situation alimentaire est compliquée cette année car les récoltes n’ont pas été bonnes 

",6500,8500,9000,22000,12000,0,55.5,3
8939,5,18-12-2017 11:16:01,Francais,97825W4021C,1993,24,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,F,Superieur,5,1,Fonctionnaire,Non,Maison en dur,Tole,Latrineapuit,Puit ordinaire,7,1,0,7,1,0,0,6,49,Acceptable,Marche/Boutique,5,6,6,2,3,32,Phase 3,5000,5000,7500,10000,30000,7/semaine,7/semaine,les prix des denrées alimentaires sont exorbitants dans sa localité,5000,5000,7500,30000,10000,32,49,3
8940,8,18-12-2017 11:12:56,Poular,75860L6821A,1962,55,F,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,M,Superieur,4,0,Fonctionnaire,Oui,Maison en dur,Tole,Toiletteavecchasse,Robinet,7,0,0,7,1,0,7,0,46.5,Acceptable,Marche/Boutique,1,2,0,0,1,6,Phase 2,5500,7000,28000,10000,40000,1/mois,7/semaine,rien ne va pour le moment les temps sont dures nous ne voyons aucun changement et les prix sont exorbitants,5500,7000,28000,40000,10000,6,46.5,3
8941,2,18-12-2017 11:11:32,Francais,33417S9221C,1957,60,F,GN01,Boke,GN0103,Gaoual,GIN010302,Gaoual centre,M,Secondaire,15,9,Fonctionnaire,Non,Maison en banco,Tole,Latrineapuit,Puit ordinaire,7,7,0,1,5,0,0,2,45,Acceptable,Marche/Boutique,3,3,3,2,4,22,Phase 3,5500,7000,6000,15000,20000,2/mois,7/semaine,la situation alimentaire cette année est un peu critique cette année car la pluie a vite cessé et même la plus part des paysans ont été obligés de s'approvisionner au marché.,5500,7000,6000,20000,15000,22,45,3
8942,5,18-12-2017 11:08:15,Francais,56815X4021B,1995,22,F,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Superieur,2,0,Profession liberale,Non,Maison en dur,Tole,Latrineapuit,Forage,7,4,0,7,1,2,7,2,61.5,Acceptable,Marche/Boutique,3,0,0,0,0,3,Phase 1,5000,5000,7500,10000,30000,7/semaine,7/semaine,la vie est très dure dans sa localité et les prix sont très couteux,5000,5000,7500,30000,10000,3,61.5,3
8943,1,18-12-2017 11:04:39,Poular,36716O2221A,1987,30,M,GN07,Mamou,GN0702,Mamou,GIN070213,Timbo,F,Superieur,7,4,Personnel de sante,Oui,Maison en dur,Tole,Toiletteavecchasse,Puit ordinaire,7,1,0,3,2,7,7,1,42,Acceptable,Marche/Boutique,1,1,1,0,0,4,Phase 1,6500,7000,10000,12000,30000,7/semaine,7/semaine,les prix des denrées alimentaires sont chers au marché par exemple le kilo de viande est trop chers nous n'arrivons pas à manger à chaque fois,6500,7000,10000,30000,12000,4,42,3
8944,8,18-12-2017 11:02:51,Francais,46945K6421C,1990,27,F,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,F,Superieur,19,4,Fonctionnaire,Oui,Maison en dur,Tole,Latrineabeton,Forage,7,0,0,7,2,3,7,0,50.5,Acceptable,Marche/Boutique,1,1,3,0,3,9,Phase 2,5500,7000,15000,12000,40000,1/mois,7/semaine,"le manque d""eau et de denrées alimentaires nous causes assez de problèmes donc ça va pas du tout",5500,7000,15000,40000,12000,9,50.5,3
8945,2,18-12-2017 10:55:24,Francais,82633P9221A,1980,37,F,GN01,Boke,GN0102,Boke,GIN010205,Kanfarande,M,Secondaire,14,6,Profession liberale,Non,Maison en dur,Tole,Latrineapuit,Puit ordinaire,7,2,0,7,2,0,7,0,53.5,Acceptable,Marche/Boutique,2,0,0,0,0,2,Phase 1,5500,7000,12000,15000,25000,1/mois,1/mois,"la situation alimentaire est un peu critique ici , les prix sont chers et  la dégradation  de  la route et le manque d'eau potable fatiguent  beaucoup la population.",5500,7000,12000,25000,15000,2,53.5,3
8946,5,18-12-2017 10:53:53,Francais,51391Z4021A,1992,25,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,M,Superieur,8,4,Sans emploi,Oui,Maison en dur,Tole,Latrineapuit,Forage,2,1,0,6,2,7,0,2,41,Acceptable,Marche/Boutique,4,0,1,1,3,11,Phase 2,5000,5000,7500,10000,30000,1/mois,6/semaine,les prix des denrées alimentaires sont exorbitants dans sa localité,5000,5000,7500,30000,10000,11,41,3
8947,8,18-12-2017 10:51:21,Poular,54685F4821B,1993,24,F,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,F,Secondaire,3,1,Profession liberale,Oui,Maison en dur,Tole,Toiletteavecchasse,Robinet,7,1,0,7,0,0,7,2,49.5,Acceptable,Marche/Boutique,1,1,2,1,1,9,Phase 2,5500,7000,12000,8000,40000,1/semaine,1/mois,les denrées alimentaires nous manques beaucoup et  les prix sont exorbitants,5500,7000,12000,40000,8000,9,49.5,3
8948,1,18-12-2017 10:50:00,Poular,24595O2221B,1972,45,F,GN07,Mamou,GN0702,Mamou,GIN070207,Nyagara,M,Secondaire,7,4,Profession liberale,Oui,Maison en dur,Tole,Latrineapuit,Forage,7,5,0,1,2,0,2,0,36,Acceptable,Propre production/jardins,5,4,2,4,2,29,Phase 3,6000,7000,12000,12000,30000,7/semaine,7/semaine,cette année il ya eu peu de recolte a cause de la rareté des pluies par conseqent il ya eu manque et une mauvaise qualitée des denreés alimentaires; tout est chers au marché.,6000,7000,12000,30000,12000,29,36,3
8949,4,18-12-2017 10:45:41,Francais,82613P2421C,1997,20,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,M,Secondaire,5,3,Fonctionnaire,Non,Maison en banco,Tole,Latrineapuit,Forage,7,2,0,7,3,0,7,0,54.5,Acceptable,Marche/Boutique,0,0,2,1,0,5,Phase 3,5000,6000,6500,7000,30000,7/semaine,7/semaine,la situation est difficile car les denrées sont rare et les prix sont exorbitants,5000,6000,6500,30000,7000,5,54.5,3
8950,8,18-12-2017 10:43:02,Poular,03226W3821B,1962,55,F,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,M,Superieur,7,3,Fonctionnaire,Oui,Maison en dur,Tole,Latrineabeton,Forage,7,0,2,7,2,2,7,0,57.5,Acceptable,Marche/Boutique,1,1,0,0,2,5,Phase 3,5500,7000,12000,8000,38000,1/mois,1/semaine,la situation alimentaire est catastrophique parce que tout est chère actuellement,5500,7000,12000,38000,8000,5,57.5,3
8951,2,18-12-2017 10:40:51,Francais,73266R5221C,1961,56,F,GN01,Boke,GN0102,Boke,GIN010201,Bintimondia,M,Secondaire,9,5,Agriculture,Non,Maison en dur,Tole,Latrineapuit,Puit ordinaire,7,1,0,7,1,1,6,0,50,Acceptable,Propre production/jardins,1,0,1,1,7,12,Phase 2,5500,6500,7000,10000,27000,2/mois,1/mois,"la situation alimentaire est très compliquée ici présentement , les hommes sont obligés de couper du bois et de les revendre et les femmes de faire le petit commerce.",5500,6500,7000,27000,10000,12,50,3
8952,1,18-12-2017 10:40:42,Poular,41475K2221D,1980,37,F,GN07,Mamou,GN0702,Mamou,GIN070206,Mamou centre,M,Primaire,10,6,Agriculture,Oui,Maison en dur,Tole,Latrineapuit,Puit ordinaire,7,7,3,2,2,7,7,0,67.5,Acceptable,Marche/Boutique,2,3,4,4,0,24,Phase 3,5500,6000,10000,12000,25000,7/semaine,7/semaine,a cause du manque d'eau  la recolte a été peu cette année par consequent les denrées alimentaires sont chers dans les marchés,5500,6000,10000,25000,12000,24,67.5,3
8953,5,18-12-2017 10:36:36,Francais,53055J3021A,1986,31,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,M,Secondaire,6,1,Profession liberale,Non,Maison en dur,Tole,Latrineapuit,Puit ordinaire,7,0,0,7,2,0,0,1,44.5,Acceptable,Marche/Boutique,2,0,0,1,7,12,Phase 2,5000,5000,7500,10000,30000,7/semaine,7/semaine,les prix des denrées sont très couteux dans sa localité,5000,5000,7500,30000,10000,12,44.5,3
8954,4,18-12-2017 10:34:12,Francais,30464T2421B,1999,18,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,F,Aucun,9,2,Commercant,Oui,Maison en banco,Tole,Toiletteavecchasse,Robinet,7,0,2,7,3,0,7,0,56.5,Acceptable,Marche/Boutique,1,2,3,0,2,10,Phase 2,5000,6000,4500,6000,30000,7/semaine,7/semaine,la situation n'est pas du tout favorable a cause du prix très exorbitant des denrées sur le marché,5000,6000,4500,30000,6000,10,56.5,3
8955,8,18-12-2017 10:32:12,Poular,43969Y3421B,1989,28,F,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,M,Superieur,10,5,Fonctionnaire,Oui,Maison en dur,Tole,Toiletteavecchasse,Forage,7,0,0,7,1,0,7,0,46.5,Acceptable,Marche/Boutique,1,2,1,1,1,10,Phase 2,5500,7000,12000,7000,40000,1/mois,1/semaine,tout est chère actuellement dans leur localité surtout le cote alimentation.,5500,7000,12000,40000,7000,10,46.5,3
8956,1,18-12-2017 10:28:46,Poular,45755G2221B,1982,35,F,GN07,Mamou,GN0702,Mamou,GIN070204,Kegneko,M,Secondaire,4,2,Profession liberale,Non,Maison en dur,Tole,Latrineabeton,Forage,7,4,0,3,3,3,7,2,48.5,Acceptable,Marche/Boutique,2,2,3,1,0,12,Phase 2,5500,6000,1000,11000,25000,3/semaine,3/semaine,"nous ne mangeons pas a notre fain à cause du manque de moyens ;et les prix  sont trop chers au marché.
",5500,6000,1000,25000,11000,12,48.5,3
8957,2,18-12-2017 10:28:11,Francais,13519K1221C,1976,41,F,GN05,Kindia,GN0105,Fria,GIN010504,Tormelin,M,Secondaire,6,3,Profession liberale,Non,Maison en dur,Tole,Latrineapuit,Source,7,3,0,0,1,5,5,3,33,Limite,Propre production/jardins,7,5,7,0,5,29,Phase 3,6000,7000,8000,20000,30000,7/semaine,7/semaine,la situation alimentaire est très compliquée ici la vie est chère et les  prix sont exorbitants,6000,7000,8000,30000,20000,29,33,2
8958,8,18-12-2017 10:19:08,Francais,56443U9621B,1992,25,F,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,M,Superieur,5,1,Fonctionnaire,Oui,Maison en dur,Tole,Toiletteavecchasse,Forage,7,0,0,7,1,0,7,7,50,Acceptable,Marche/Boutique,1,0,1,0,1,3,Phase 1,5500,7000,12000,15000,40000,1/mois,7/semaine,la population souffre beaucoup par le manque de moyens donc ils vivent du jour au lendemain.,5500,7000,12000,40000,15000,3,50,3
8959,5,18-12-2017 10:19:03,Francais,13435U3021D,1955,62,F,GN08,N'Zerekore,GN0806,Yomou,GIN080607,Yomou Centre,M,Primaire,10,7,Personnel de sante,Non,Maison en banco,Tole,Toiletteavecchasse,Forage,7,1,0,7,1,3,5,0,51.5,Acceptable,Marche/Boutique,2,0,0,2,4,12,Phase 2,5000,5000,7500,10000,30000,2/mois,1/semaine,les prix des denrées alimentaires sont exorbitants dans sa localité,5000,5000,7500,30000,10000,12,51.5,3
8960,1,18-12-2017 10:18:28,Poular,98545X2221B,1964,53,F,GN07,Mamou,GN0702,Mamou,GIN070206,Mamou centre,M,Secondaire,9,6,Commercant,Non,Maison en dur,Tole,Latrineabeton,Forage,7,0,0,7,1,7,7,0,53.5,Acceptable,Marche/Boutique,2,2,3,4,4,25,Phase 3,5500,6500,20000,14000,30000,1/semaine,1/semaine,"nous ne mangeons pas a notre fain à cause du manque de moyens ;et les prix  sont trop chers au marché.
",5500,6500,20000,30000,14000,25,53.5,3
8961,8,18-12-2017 10:09:22,Poular,80104B2821B,1989,28,F,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,M,Superieur,2,0,Fonctionnaire,Oui,Maison en dur,Tole,Toiletteavecchasse,Forage,7,0,2,7,0,1,7,3,56,Acceptable,Marche/Boutique,1,2,0,0,0,5,Phase 3,5500,7000,15000,7000,38000,1/mois,7/semaine,malgré la cherte de la vie nous arrivons cas meme a nous en sortir,5500,7000,15000,38000,7000,5,56,3
8962,1,18-12-2017 10:09:10,Poular,28035B2221A,1952,65,F,GN07,Mamou,GN0703,Pita,GIN070308,Pita centre,M,Secondaire,8,6,Profession liberale,Oui,Maison en dur,Tole,Latrineabeton,Puit ordinaire,7,0,1,7,3,7,7,4,61.5,Acceptable,Marche/Boutique,3,1,2,3,0,16,Phase 2,5500,6000,20000,14000,35000,7/semaine,7/semaine,les prix des aliments sont chers dans nos marchés.,5500,6000,20000,35000,14000,16,61.5,3
8963,4,18-12-2017 10:07:54,Malinke,72030R3421A,1981,36,M,GN08,N'Zerekore,GN0804,Macenta,GIN080412,Sengbedou,M,Aucun,8,4,Agriculture,Non,Case,Paille,Latrineapuit,Robinet,7,1,0,7,2,7,7,2,58.5,Acceptable,Marche/Boutique,3,2,2,7,7,37,Phase 3,5000,4500,6000,9000,24000,1/semaine,7/semaine,"actuellement en majorité nous vivons de manioc, le riz se fait rare parce que nos cultures donnent pas.",5000,4500,6000,24000,9000,37,58.5,3
8964,5,18-12-2017 10:06:25,Francais,17164M3021C,1987,30,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,M,Superieur,6,2,Personnel de sante,Oui,Maison en dur,Tole,Latrineabeton,Robinet,4,1,2,7,1,0,0,2,49,Acceptable,Marche/Boutique,3,5,4,0,4,21,Phase 3,5000,6000,7500,10000,30000,7/semaine,7/semaine,les prix des denrées sont très couteux dans sa localité,5000,6000,7500,30000,10000,21,49,3
8965,2,18-12-2017 10:04:20,Francais,82852F9121B,1986,31,F,GN01,Boke,GN0101,Boffa,GIN010106,Mankountan,M,Secondaire,9,4,Agriculture,Non,Maison en banco,Tole,Latrineapuit,Puit ordinaire,7,0,0,7,0,0,7,6,48.5,Acceptable,Marche/Boutique,2,0,7,4,7,28,Phase 3,5000,6000,6000,10000,25000,1/mois,7/semaine,la situation alimentaire est un peu stable actuellement car nous venons de finir la récolte du riz.,5000,6000,6000,25000,10000,28,48.5,3
8966,1,18-12-2017 10:00:24,Poular,78115I2221C,1953,64,M,GN07,Mamou,GN0702,Mamou,GIN070210,Saramoussaya,M,Secondaire,6,3,Profession liberale,Non,Maison en dur,Tole,Latrineapuit,Forage,7,7,0,1,0,0,7,1,43,Acceptable,Marche/Boutique,2,2,2,3,2,19,Phase 2,5500,6000,10000,14000,22000,3/semaine,3/semaine,a cause du manque d'eau  la recolte a été  peu cette année par consequent les denrées alimentaires sont chers dans les marchés.,5500,6000,10000,22000,14000,19,43,3
8967,4,18-12-2017 09:57:22,Francais,05450R3421C,1979,38,M,GN08,N'Zerekore,GN0806,Yomou,GIN080602,Bheeta,M,Secondaire,7,2,Agriculture,Non,Maison en banco,Tole,Latrineabeton,Forage,7,2,0,2,1,1,7,3,35,Limite,Marche/Boutique,1,0,0,1,1,5,Phase 2,5000,6000,6500,10000,30000,1/mois,3/semaine,la situation alimentaire est dure chez nous car nos champs n'ont pas donnés a cause de la sécheresse,5000,6000,6500,30000,10000,5,35,2
8968,8,18-12-2017 09:56:10,Poular,60162H8221A,1958,59,F,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,F,Superieur,9,2,Fonctionnaire,Oui,Maison en dur,Tole,Toiletteavecchasse,Forage,7,3,1,7,1,1,7,1,61,Acceptable,Marche/Boutique,1,3,0,0,1,8,Phase 2,5500,7000,15000,11000,38000,1/mois,1/semaine,le manque de moyens est la base de tous nos problèmes actuellement et les prix sont exorbitants,5500,7000,15000,38000,11000,8,61,3
8969,2,18-12-2017 09:53:13,Francais,36617B7121A,1983,34,F,GN01,Boke,GN0101,Boffa,GIN010102,Douprou,M,Secondaire,15,10,Profession liberale,Non,Maison en banco,Paille,Latrineapuit,Forage,7,0,0,2,0,2,0,7,27.5,Limite,Marche/Boutique,0,0,1,2,1,8,Phase 2,5500,6000,4000,8000,25000,1/mois,4/semaine,"il y a la conjoncture ici , les prix sont chers au marché surtout celui du riz.",5500,6000,4000,25000,8000,8,27.5,2
8970,8,18-12-2017 09:48:03,Poular,51183M6221D,1967,50,F,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,F,Secondaire,5,1,Sans emploi,Oui,Maison en banco,Tole,Latrineabeton,Forage,7,1,3,7,2,2,7,0,64.5,Acceptable,Marche/Boutique,2,0,0,0,1,3,Phase 1,5500,7000,25000,11000,40000,1/mois,7/semaine,le marche est très chère par la rarete des denrées alimenentaires,5500,7000,25000,40000,11000,3,64.5,3
8971,5,18-12-2017 09:47:55,Francais,57882W3021B,1978,39,F,GN08,N'Zerekore,GN0804,Macenta,GIN080402,Binikala,M,Primaire,10,5,Personnel de sante,Non,Maison en banco,Tole,Latrineapuit,Forage,7,2,3,7,1,7,7,4,73.5,Acceptable,Propre production/jardins,0,0,0,0,0,0,Phase 1,5000,5000,7500,10000,30000,1/semaine,7/semaine,"nous sommes au moments des cueillettes actuellement la vie est moins difficile, mais il ya des moments qui arrivent la vie n'est pas aisée ici parce que généralement les animaux détruisent toutes nos cultures",5000,5000,7500,30000,10000,0,73.5,3
8972,1,18-12-2017 09:46:46,Poular,76274F2221D,1951,66,M,GN07,Mamou,GN0702,Mamou,GIN070211,Soyah,M,Primaire,19,9,Agriculture,Non,Maison en dur,Tole,Latrineapuit,Forage,7,2,0,2,2,7,7,7,44,Acceptable,Marche/Boutique,0,7,0,0,0,14,Phase 2,5500,6000,20000,12000,30000,3/semaine,7/semaine,au centre ville comme dans mon village les prix des denrées alimentaires sont chers il n'y pas une mauvaise qualité des aliments et un manque de suivi.,5500,6000,20000,30000,12000,14,44,3
8973,4,18-12-2017 09:39:13,Francais,77452F3421C,1971,46,M,GN08,N'Zerekore,GN0801,Beyla,GIN080107,Gbessoba,M,Secondaire,7,3,Personnel de sante,Non,Maison en banco,Tole,Toiletteavecchasse,Puit ameliore,7,3,0,1,3,7,7,2,41.5,Acceptable,Marche/Boutique,3,2,2,2,2,17,Phase 2,5000,5500,4500,6000,25000,1/semaine,2/semaine,la situation est dure car les prix sont chers sur le marché et les denrées sont rare,5000,5500,4500,25000,6000,17,41.5,3
8974,8,18-12-2017 09:38:08,Poular,09530E3821B,1990,27,F,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,M,Superieur,5,2,Fonctionnaire,Oui,Maison en dur,Tole,Toiletteavecchasse,Puit ordinaire,7,2,0,7,0,0,7,0,51.5,Acceptable,Marche/Boutique,3,3,2,0,1,12,Phase 2,5500,7000,25000,15000,38000,2/semaine,2/semaine,les temps sont très dures parce que les moyens leurs manquent beaucoup.,5500,7000,25000,38000,15000,12,51.5,3
8975,5,18-12-2017 09:36:36,Soussou,72273Y2021A,1988,29,F,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,M,Aucun,30,7,Ouvrier,Oui,Maison en dur,Tole,Toiletteavecchasse,Robinet,7,3,0,7,2,7,7,1,64,Acceptable,Marche/Boutique,3,3,2,2,3,20,Phase 2,6500,8000,30000,20000,35000,7/semaine,7/semaine,les prix des denrées sont très couteux dans sa localité,6500,8000,30000,35000,20000,20,64,3
